TrialIndex,SessionIndex,TargetRule,Choice,CuePosition,Reward,Group,Overtrain,RT,RuleChangeTrials,NewSessionTrials,StartDate
382,7,go right,left,right,no,notOT,no,0.4,0,0,06-Jun-2023
383,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
384,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
385,7,go right,right,right,yes,notOT,no,0.2,0,0,06-Jun-2023
386,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
387,7,go right,left,right,no,notOT,no,1,0,0,06-Jun-2023
388,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
389,7,go right,left,right,no,notOT,no,0.4,0,0,06-Jun-2023
390,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
391,7,go right,left,right,no,notOT,no,0.2,0,0,06-Jun-2023
392,7,go right,left,right,no,notOT,no,0.2,0,0,06-Jun-2023
393,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
394,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
395,7,go right,left,right,no,notOT,no,1.2,0,0,06-Jun-2023
396,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
397,7,go right,left,right,no,notOT,no,1,0,0,06-Jun-2023
398,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
399,7,go right,left,right,no,notOT,no,0.2,0,0,06-Jun-2023
400,7,go right,left,right,no,notOT,no,0.4,0,0,06-Jun-2023
401,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
402,7,go right,left,right,no,notOT,no,0.6,0,0,06-Jun-2023
403,7,go right,left,left,no,notOT,no,0.6,0,0,06-Jun-2023
404,7,go right,left,right,no,notOT,no,0.4,0,0,06-Jun-2023
405,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
406,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
407,7,go right,left,right,no,notOT,no,0.4,0,0,06-Jun-2023
408,7,go right,left,left,no,notOT,no,0.2,0,0,06-Jun-2023
409,7,go right,left,right,no,notOT,no,0.6,0,0,06-Jun-2023
410,7,go right,right,right,yes,notOT,no,0.8,0,0,06-Jun-2023
411,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
412,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
413,7,go right,right,right,yes,notOT,no,0.2,0,0,06-Jun-2023
414,7,go right,left,left,no,notOT,no,0.6,0,0,06-Jun-2023
415,7,go right,left,right,no,notOT,no,0.4,0,0,06-Jun-2023
416,7,go right,left,right,no,notOT,no,0.8,0,0,06-Jun-2023
417,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
418,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
419,7,go right,left,right,no,notOT,no,0.4,0,0,06-Jun-2023
420,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
421,7,go right,left,right,no,notOT,no,2,0,0,06-Jun-2023
422,7,go right,left,right,no,notOT,no,0.6,0,0,06-Jun-2023
423,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
424,7,go right,left,right,no,notOT,no,0.8,0,0,06-Jun-2023
425,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
426,7,go right,left,right,no,notOT,no,1.4,0,0,06-Jun-2023
427,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
428,7,go right,right,left,yes,notOT,no,1.2,0,0,06-Jun-2023
429,7,go right,right,right,yes,notOT,no,0.4,0,0,06-Jun-2023
430,7,go right,right,left,yes,notOT,no,0.2,0,0,06-Jun-2023
431,7,go right,right,right,yes,notOT,no,0.4,0,0,06-Jun-2023
432,7,go right,right,right,yes,notOT,no,0.2,0,0,06-Jun-2023
433,7,go right,left,left,no,notOT,no,0.6,0,0,06-Jun-2023
434,7,go right,left,right,no,notOT,no,1,0,0,06-Jun-2023
435,7,go right,right,left,yes,notOT,no,0.2,0,0,06-Jun-2023
436,7,go right,right,right,yes,notOT,no,0.4,0,0,06-Jun-2023
437,7,go right,right,left,yes,notOT,no,0.2,0,0,06-Jun-2023
438,7,go right,right,left,yes,notOT,no,0.4,0,0,06-Jun-2023
439,7,go right,right,right,yes,notOT,no,0.4,0,0,06-Jun-2023
440,7,go right,left,right,no,notOT,no,0.4,0,0,06-Jun-2023
441,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
442,7,go right,right,left,yes,notOT,no,0.2,0,0,06-Jun-2023
443,7,go right,right,right,yes,notOT,no,0.2,0,0,06-Jun-2023
444,7,go right,right,left,yes,notOT,no,0.8,0,0,06-Jun-2023
445,7,go right,right,right,yes,notOT,no,0.4,0,0,06-Jun-2023
446,7,go right,right,right,yes,notOT,no,0.4,0,0,06-Jun-2023
447,7,go right,right,left,yes,notOT,no,0.4,0,0,06-Jun-2023
448,7,go right,left,left,no,notOT,no,0.8,0,0,06-Jun-2023
449,7,go right,right,right,yes,notOT,no,0.2,0,0,06-Jun-2023
450,7,go right,left,right,no,notOT,no,0.6,0,0,06-Jun-2023
451,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
452,7,go right,right,left,yes,notOT,no,0.2,0,0,06-Jun-2023
453,7,go right,right,right,yes,notOT,no,0.4,0,0,06-Jun-2023
454,7,go right,left,right,no,notOT,no,0.6,0,0,06-Jun-2023
455,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
456,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
457,7,go right,left,right,no,notOT,no,1.6,0,0,06-Jun-2023
458,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
459,7,go right,right,right,yes,notOT,no,0.2,0,0,06-Jun-2023
460,7,go right,right,right,yes,notOT,no,0.2,0,0,06-Jun-2023
461,7,go right,right,left,yes,notOT,no,0.2,0,0,06-Jun-2023
462,7,go right,right,right,yes,notOT,no,0.4,0,0,06-Jun-2023
463,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
464,7,go right,right,left,yes,notOT,no,0.4,0,0,06-Jun-2023
465,7,go right,right,right,yes,notOT,no,0.2,0,0,06-Jun-2023
466,7,go right,right,right,yes,notOT,no,0.2,0,0,06-Jun-2023
467,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
468,7,go right,right,left,yes,notOT,no,0.4,0,0,06-Jun-2023
469,7,go right,right,right,yes,notOT,no,0.2,0,0,06-Jun-2023
470,7,go right,right,right,yes,notOT,no,0.4,0,0,06-Jun-2023
471,7,go right,left,left,no,notOT,no,0.6,0,0,06-Jun-2023
472,7,go right,right,left,yes,notOT,no,0.4,0,0,06-Jun-2023
473,7,go right,left,right,no,notOT,no,0.6,0,0,06-Jun-2023
474,7,go right,right,right,yes,notOT,no,0.4,0,0,06-Jun-2023
475,7,go right,right,left,yes,notOT,no,0.2,0,0,06-Jun-2023
476,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
477,7,go right,right,right,yes,notOT,no,0.4,0,0,06-Jun-2023
478,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
479,7,go right,right,right,yes,notOT,no,0.4,0,0,06-Jun-2023
480,7,go right,right,right,yes,notOT,no,0.4,0,0,06-Jun-2023
481,7,go right,right,left,yes,notOT,no,0.4,0,0,06-Jun-2023
482,7,go right,left,left,no,notOT,no,0.6,0,0,06-Jun-2023
483,7,go right,left,right,no,notOT,no,0.4,0,0,06-Jun-2023
484,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
485,7,go right,right,right,yes,notOT,no,0.2,0,0,06-Jun-2023
486,7,go right,left,right,no,notOT,no,1.8,0,0,06-Jun-2023
487,7,go right,left,left,no,notOT,no,0.4,0,0,06-Jun-2023
488,7,go right,left,right,no,notOT,no,0.4,0,0,06-Jun-2023
489,7,go right,right,left,yes,notOT,no,0.2,0,0,06-Jun-2023
490,7,go right,left,right,no,notOT,no,0.4,0,0,06-Jun-2023
491,7,go right,left,left,no,notOT,no,0.8,0,0,06-Jun-2023
492,7,go right,right,right,yes,notOT,no,0.2,0,0,06-Jun-2023
493,7,go right,right,left,yes,notOT,no,0.2,0,0,06-Jun-2023
494,7,go right,right,right,yes,notOT,no,0.4,0,0,06-Jun-2023
495,7,go right,right,left,yes,notOT,no,0.4,0,0,06-Jun-2023
496,7,go right,right,left,yes,notOT,no,0.4,0,0,06-Jun-2023
497,7,go right,right,right,yes,notOT,no,3,0,0,06-Jun-2023
498,7,go right,right,left,yes,notOT,no,0.4,0,0,06-Jun-2023
499,7,go right,right,right,yes,notOT,no,0.2,0,0,06-Jun-2023
500,7,go right,right,left,yes,notOT,no,0.4,0,0,06-Jun-2023
501,7,go right,right,right,yes,notOT,no,0.4,0,0,06-Jun-2023
502,9,go right,right,right,yes,notOT,no,0.2,0,1,06-Jul-2023
503,9,go right,left,left,no,notOT,no,0.4,0,0,06-Jul-2023
504,9,go right,left,left,no,notOT,no,0.4,0,0,06-Jul-2023
505,9,go right,right,right,yes,notOT,no,0.2,0,0,06-Jul-2023
506,9,go right,right,right,yes,notOT,no,0.4,0,0,06-Jul-2023
507,9,go right,left,left,no,notOT,no,0.4,0,0,06-Jul-2023
508,9,go right,right,left,yes,notOT,no,0.4,0,0,06-Jul-2023
509,9,go right,right,right,yes,notOT,no,0.2,0,0,06-Jul-2023
510,9,go right,right,right,yes,notOT,no,0.4,0,0,06-Jul-2023
511,9,go right,right,left,yes,notOT,no,0.2,0,0,06-Jul-2023
512,9,go right,right,left,yes,notOT,no,0.4,0,0,06-Jul-2023
513,9,go right,right,right,yes,notOT,no,2.2,0,0,06-Jul-2023
514,9,go right,left,left,no,notOT,no,0.6,0,0,06-Jul-2023
515,9,go right,right,right,yes,notOT,no,0.8,0,0,06-Jul-2023
516,9,go right,right,right,yes,notOT,no,0.4,0,0,06-Jul-2023
517,9,go right,left,left,no,notOT,no,0.4,0,0,06-Jul-2023
518,9,go right,right,left,yes,notOT,no,0.4,0,0,06-Jul-2023
519,9,go right,right,right,yes,notOT,no,0.4,0,0,06-Jul-2023
520,9,go right,left,left,no,notOT,no,0.4,0,0,06-Jul-2023
521,9,go right,right,right,yes,notOT,no,0.4,0,0,06-Jul-2023
522,9,go left,left,left,yes,notOT,no,0.4,1,0,06-Jul-2023
523,9,go left,right,right,no,notOT,no,0.4,0,0,06-Jul-2023
524,9,go left,right,right,no,notOT,no,0.4,0,0,06-Jul-2023
525,9,go left,right,left,no,notOT,no,0.4,0,0,06-Jul-2023
526,9,go left,right,right,no,notOT,no,0.4,0,0,06-Jul-2023
527,9,go left,right,left,no,notOT,no,0.4,0,0,06-Jul-2023
528,9,go left,right,right,no,notOT,no,0.2,0,0,06-Jul-2023
529,9,go left,left,left,yes,notOT,no,0.6,0,0,06-Jul-2023
530,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
531,9,go left,right,right,no,notOT,no,0.4,0,0,06-Jul-2023
532,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
533,9,go left,left,right,yes,notOT,no,0.4,0,0,06-Jul-2023
534,9,go left,right,right,no,notOT,no,1,0,0,06-Jul-2023
535,9,go left,left,left,yes,notOT,no,0.6,0,0,06-Jul-2023
536,9,go left,right,left,no,notOT,no,0.4,0,0,06-Jul-2023
537,9,go left,right,right,no,notOT,no,0.2,0,0,06-Jul-2023
538,9,go left,left,right,yes,notOT,no,0.6,0,0,06-Jul-2023
539,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
540,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
541,9,go left,left,right,yes,notOT,no,0.6,0,0,06-Jul-2023
542,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
543,9,go left,right,right,no,notOT,no,0.4,0,0,06-Jul-2023
544,9,go left,right,right,no,notOT,no,0.4,0,0,06-Jul-2023
545,9,go left,left,left,yes,notOT,no,0.2,0,0,06-Jul-2023
546,9,go left,left,right,yes,notOT,no,0.6,0,0,06-Jul-2023
547,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
548,9,go left,left,right,yes,notOT,no,0.6,0,0,06-Jul-2023
549,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
550,9,go left,left,left,yes,notOT,no,0.6,0,0,06-Jul-2023
551,9,go left,right,right,no,notOT,no,0.4,0,0,06-Jul-2023
552,9,go left,left,right,yes,notOT,no,0.4,0,0,06-Jul-2023
553,9,go left,left,left,yes,notOT,no,1.2,0,0,06-Jul-2023
554,9,go left,left,right,yes,notOT,no,0.4,0,0,06-Jul-2023
555,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
556,9,go left,right,left,no,notOT,no,0.2,0,0,06-Jul-2023
557,9,go left,left,right,yes,notOT,no,0.4,0,0,06-Jul-2023
558,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
559,9,go left,left,right,yes,notOT,no,0.2,0,0,06-Jul-2023
560,9,go left,right,right,no,notOT,no,0.2,0,0,06-Jul-2023
561,9,go left,right,left,no,notOT,no,0.4,0,0,06-Jul-2023
562,9,go left,left,right,yes,notOT,no,0.4,0,0,06-Jul-2023
563,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
564,9,go left,right,left,no,notOT,no,0.2,0,0,06-Jul-2023
565,9,go left,left,right,yes,notOT,no,0.8,0,0,06-Jul-2023
566,9,go left,left,left,yes,notOT,no,0.8,0,0,06-Jul-2023
567,9,go left,right,right,no,notOT,no,0.4,0,0,06-Jul-2023
568,9,go left,right,right,no,notOT,no,0.6,0,0,06-Jul-2023
569,9,go left,left,left,yes,notOT,no,1,0,0,06-Jul-2023
570,9,go left,right,right,no,notOT,no,0.4,0,0,06-Jul-2023
571,9,go left,left,left,yes,notOT,no,0.8,0,0,06-Jul-2023
572,9,go left,right,right,no,notOT,no,0.4,0,0,06-Jul-2023
573,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
574,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
575,9,go left,right,right,no,notOT,no,0.4,0,0,06-Jul-2023
576,9,go left,right,left,no,notOT,no,0.4,0,0,06-Jul-2023
577,9,go left,right,right,no,notOT,no,0.4,0,0,06-Jul-2023
578,9,go left,right,right,no,notOT,no,0.4,0,0,06-Jul-2023
579,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
580,9,go left,left,right,yes,notOT,no,0.2,0,0,06-Jul-2023
581,9,go left,right,left,no,notOT,no,0.4,0,0,06-Jul-2023
582,9,go left,left,right,yes,notOT,no,0.6,0,0,06-Jul-2023
583,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
584,9,go left,left,left,yes,notOT,no,0.2,0,0,06-Jul-2023
585,9,go left,left,right,yes,notOT,no,0.4,0,0,06-Jul-2023
586,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
587,9,go left,left,right,yes,notOT,no,0.4,0,0,06-Jul-2023
588,9,go left,right,left,no,notOT,no,0.2,0,0,06-Jul-2023
589,9,go left,left,right,yes,notOT,no,0.4,0,0,06-Jul-2023
590,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
591,9,go left,left,right,yes,notOT,no,0.6,0,0,06-Jul-2023
592,9,go left,left,right,yes,notOT,no,0.4,0,0,06-Jul-2023
593,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
594,9,go left,right,right,no,notOT,no,0.4,0,0,06-Jul-2023
595,9,go left,right,left,no,notOT,no,0.2,0,0,06-Jul-2023
596,9,go left,right,right,no,notOT,no,0.2,0,0,06-Jul-2023
597,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
598,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
599,9,go left,left,right,yes,notOT,no,0.6,0,0,06-Jul-2023
600,9,go left,left,right,yes,notOT,no,0.2,0,0,06-Jul-2023
601,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
602,9,go left,right,right,no,notOT,no,0.4,0,0,06-Jul-2023
603,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
604,9,go left,left,right,yes,notOT,no,0.4,0,0,06-Jul-2023
605,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
606,9,go left,left,right,yes,notOT,no,0.4,0,0,06-Jul-2023
607,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
608,9,go left,left,left,yes,notOT,no,0.4,0,0,06-Jul-2023
609,9,go left,left,right,yes,notOT,no,0.8,0,0,06-Jul-2023
610,9,go left,left,left,yes,notOT,no,0.8,0,0,06-Jul-2023
611,9,go left,left,right,yes,notOT,no,0.2,0,0,06-Jul-2023
612,9,go left,left,right,yes,notOT,no,0.4,0,0,06-Jul-2023
613,11,go left,left,right,yes,notOT,no,0.4,0,1,06-Aug-2023
614,11,go left,left,left,yes,notOT,no,0.2,0,0,06-Aug-2023
615,11,go left,left,right,yes,notOT,no,1.2,0,0,06-Aug-2023
616,11,go left,left,left,yes,notOT,no,0.4,0,0,06-Aug-2023
617,11,go left,right,left,no,notOT,no,0.4,0,0,06-Aug-2023
618,11,go left,left,right,yes,notOT,no,0.4,0,0,06-Aug-2023
619,11,go left,right,right,no,notOT,no,0.6,0,0,06-Aug-2023
620,11,go left,left,left,yes,notOT,no,0.4,0,0,06-Aug-2023
621,11,go left,left,right,yes,notOT,no,0.4,0,0,06-Aug-2023
622,11,go left,left,left,yes,notOT,no,0.6,0,0,06-Aug-2023
623,11,go left,left,left,yes,notOT,no,0.8,0,0,06-Aug-2023
624,11,go left,left,right,yes,notOT,no,0.6,0,0,06-Aug-2023
625,11,go left,left,right,yes,notOT,no,0.4,0,0,06-Aug-2023
626,11,go left,left,left,yes,notOT,no,0.4,0,0,06-Aug-2023
627,11,go left,right,right,no,notOT,no,0.4,0,0,06-Aug-2023
628,11,go left,left,left,yes,notOT,no,3.6,0,0,06-Aug-2023
629,11,go left,left,left,yes,notOT,no,1.8,0,0,06-Aug-2023
630,11,go left,left,right,yes,notOT,no,0.4,0,0,06-Aug-2023
631,11,go left,left,right,yes,notOT,no,0.6,0,0,06-Aug-2023
632,11,go left,left,left,yes,notOT,no,1,0,0,06-Aug-2023
633,11,go right,left,right,no,notOT,no,0.4,1,0,06-Aug-2023
634,11,go right,left,left,no,notOT,no,1.2,0,0,06-Aug-2023
635,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
636,11,go right,left,left,no,notOT,no,0.8,0,0,06-Aug-2023
637,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
638,11,go right,left,left,no,notOT,no,1.4,0,0,06-Aug-2023
639,11,go right,left,left,no,notOT,no,0.6,0,0,06-Aug-2023
640,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
641,11,go right,right,left,yes,notOT,no,0.4,0,0,06-Aug-2023
642,11,go right,left,right,no,notOT,no,0.4,0,0,06-Aug-2023
643,11,go right,left,right,no,notOT,no,0.6,0,0,06-Aug-2023
644,11,go right,left,left,no,notOT,no,0.4,0,0,06-Aug-2023
645,11,go right,right,right,yes,notOT,no,0.2,0,0,06-Aug-2023
646,11,go right,right,left,yes,notOT,no,0.4,0,0,06-Aug-2023
647,11,go right,left,left,no,notOT,no,0.4,0,0,06-Aug-2023
648,11,go right,right,right,yes,notOT,no,0.2,0,0,06-Aug-2023
649,11,go right,left,left,no,notOT,no,0.4,0,0,06-Aug-2023
650,11,go right,right,right,yes,notOT,no,0.2,0,0,06-Aug-2023
651,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
652,11,go right,right,left,yes,notOT,no,0.4,0,0,06-Aug-2023
653,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
654,11,go right,right,left,yes,notOT,no,0.2,0,0,06-Aug-2023
655,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
656,11,go right,left,left,no,notOT,no,1.4,0,0,06-Aug-2023
657,11,go right,right,left,yes,notOT,no,0.4,0,0,06-Aug-2023
658,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
659,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
660,11,go right,right,left,yes,notOT,no,0.4,0,0,06-Aug-2023
661,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
662,11,go right,left,left,no,notOT,no,0.4,0,0,06-Aug-2023
663,11,go right,left,right,no,notOT,no,0.4,0,0,06-Aug-2023
664,11,go right,right,left,yes,notOT,no,0.2,0,0,06-Aug-2023
665,11,go right,right,left,yes,notOT,no,0.2,0,0,06-Aug-2023
666,11,go right,left,right,no,notOT,no,0.4,0,0,06-Aug-2023
667,11,go right,right,left,yes,notOT,no,0.2,0,0,06-Aug-2023
668,11,go right,right,right,yes,notOT,no,0.2,0,0,06-Aug-2023
669,11,go right,left,left,no,notOT,no,0.4,0,0,06-Aug-2023
670,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
671,11,go right,right,left,yes,notOT,no,0.4,0,0,06-Aug-2023
672,11,go right,right,right,yes,notOT,no,0.2,0,0,06-Aug-2023
673,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
674,11,go right,right,left,yes,notOT,no,0.4,0,0,06-Aug-2023
675,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
676,11,go right,right,left,yes,notOT,no,0.8,0,0,06-Aug-2023
677,11,go right,right,left,yes,notOT,no,0.4,0,0,06-Aug-2023
678,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
679,11,go right,left,left,no,notOT,no,0.6,0,0,06-Aug-2023
680,11,go right,right,right,yes,notOT,no,0.2,0,0,06-Aug-2023
681,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
682,11,go right,left,left,no,notOT,no,0.6,0,0,06-Aug-2023
683,11,go right,right,left,yes,notOT,no,0.2,0,0,06-Aug-2023
684,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
685,11,go right,right,left,yes,notOT,no,0.2,0,0,06-Aug-2023
686,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
687,11,go right,left,left,no,notOT,no,0.4,0,0,06-Aug-2023
688,11,go right,right,right,yes,notOT,no,1,0,0,06-Aug-2023
689,11,go right,right,left,yes,notOT,no,0.4,0,0,06-Aug-2023
690,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
691,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
692,11,go right,left,left,no,notOT,no,1,0,0,06-Aug-2023
693,11,go right,right,left,yes,notOT,no,0.4,0,0,06-Aug-2023
694,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
695,11,go right,right,left,yes,notOT,no,0.8,0,0,06-Aug-2023
696,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
697,11,go right,right,left,yes,notOT,no,0.4,0,0,06-Aug-2023
698,11,go right,right,right,yes,notOT,no,0.6,0,0,06-Aug-2023
699,11,go right,right,left,yes,notOT,no,0.4,0,0,06-Aug-2023
700,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
701,11,go right,left,left,no,notOT,no,0.8,0,0,06-Aug-2023
702,11,go right,left,right,no,notOT,no,0.6,0,0,06-Aug-2023
703,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
704,11,go right,right,left,yes,notOT,no,0.6,0,0,06-Aug-2023
705,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
706,11,go right,left,left,no,notOT,no,0.6,0,0,06-Aug-2023
707,11,go right,right,right,yes,notOT,no,0.6,0,0,06-Aug-2023
708,11,go right,right,left,yes,notOT,no,0.4,0,0,06-Aug-2023
709,11,go right,right,left,yes,notOT,no,0.4,0,0,06-Aug-2023
710,11,go right,right,right,yes,notOT,no,0.6,0,0,06-Aug-2023
711,11,go right,right,right,yes,notOT,no,0.8,0,0,06-Aug-2023
712,11,go right,right,left,yes,notOT,no,0.4,0,0,06-Aug-2023
713,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
714,11,go right,left,left,no,notOT,no,0.4,0,0,06-Aug-2023
715,11,go right,right,left,yes,notOT,no,0.2,0,0,06-Aug-2023
716,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
717,11,go right,right,right,yes,notOT,no,0.2,0,0,06-Aug-2023
718,11,go right,right,left,yes,notOT,no,0.6,0,0,06-Aug-2023
719,11,go right,right,left,yes,notOT,no,1,0,0,06-Aug-2023
720,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
721,11,go right,right,left,yes,notOT,no,1.2,0,0,06-Aug-2023
722,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
723,11,go right,right,left,yes,notOT,no,0.2,0,0,06-Aug-2023
724,11,go right,right,right,yes,notOT,no,0.4,0,0,06-Aug-2023
725,13,go right,left,left,no,notOT,no,0.4,0,1,06-Sep-2023
726,13,go right,left,right,no,notOT,no,0.4,0,0,06-Sep-2023
727,13,go right,right,left,yes,notOT,no,0.8,0,0,06-Sep-2023
728,13,go right,right,right,yes,notOT,no,0.4,0,0,06-Sep-2023
729,13,go right,right,left,yes,notOT,no,0.4,0,0,06-Sep-2023
730,13,go right,right,right,yes,notOT,no,0.2,0,0,06-Sep-2023
731,13,go right,right,right,yes,notOT,no,0.6,0,0,06-Sep-2023
732,13,go right,right,left,yes,notOT,no,0.4,0,0,06-Sep-2023
733,13,go right,right,right,yes,notOT,no,1,0,0,06-Sep-2023
734,13,go right,right,left,yes,notOT,no,0.4,0,0,06-Sep-2023
735,13,go right,left,left,no,notOT,no,0.4,0,0,06-Sep-2023
736,13,go right,right,right,yes,notOT,no,0.6,0,0,06-Sep-2023
737,13,go right,right,left,yes,notOT,no,0.4,0,0,06-Sep-2023
738,13,go right,right,right,yes,notOT,no,0.6,0,0,06-Sep-2023
739,13,go right,right,right,yes,notOT,no,0.4,0,0,06-Sep-2023
740,13,go right,right,left,yes,notOT,no,0.6,0,0,06-Sep-2023
741,13,go right,right,right,yes,notOT,no,0.4,0,0,06-Sep-2023
742,13,go right,right,left,yes,notOT,no,0.6,0,0,06-Sep-2023
743,13,go right,right,left,yes,notOT,no,0.4,0,0,06-Sep-2023
744,13,go right,right,right,yes,notOT,no,0.4,0,0,06-Sep-2023
745,13,go left,right,right,no,notOT,no,0.6,1,0,06-Sep-2023
746,13,go left,left,left,yes,notOT,no,0.6,0,0,06-Sep-2023
747,13,go left,left,left,yes,notOT,no,0.4,0,0,06-Sep-2023
748,13,go left,left,right,yes,notOT,no,0.6,0,0,06-Sep-2023
749,13,go left,left,left,yes,notOT,no,0.6,0,0,06-Sep-2023
750,13,go left,right,right,no,notOT,no,0.4,0,0,06-Sep-2023
751,13,go left,right,left,no,notOT,no,0.6,0,0,06-Sep-2023
752,13,go left,right,right,no,notOT,no,0.4,0,0,06-Sep-2023
753,13,go left,right,left,no,notOT,no,0.6,0,0,06-Sep-2023
754,13,go left,right,right,no,notOT,no,1,0,0,06-Sep-2023
755,13,go left,right,right,no,notOT,no,0.4,0,0,06-Sep-2023
756,13,go left,right,left,no,notOT,no,0.4,0,0,06-Sep-2023
757,13,go left,left,left,yes,notOT,no,0.4,0,0,06-Sep-2023
758,13,go left,left,right,yes,notOT,no,0.6,0,0,06-Sep-2023
759,13,go left,right,right,no,notOT,no,0.4,0,0,06-Sep-2023
760,13,go left,right,left,no,notOT,no,0.4,0,0,06-Sep-2023
761,13,go left,right,right,no,notOT,no,0.4,0,0,06-Sep-2023
762,13,go left,left,left,yes,notOT,no,0.4,0,0,06-Sep-2023
